Entretien,Thème,Code,Verbatim,Fichier
LAU14,2: Difficultés et limites de ChatGPT,5: Humanisation du texte,Tu humanises du texte quoi.,Lau14_segment_5.txt
LAU14,2: Difficultés et limites de ChatGPT,6: Capacité d'adaptation de l'IA,Elle peut adapter son langage.,Lau14_segment_5.txt
LAU14,2: Difficultés et limites de ChatGPT,7: Personnalisation,En donnant à l'IA son rôle et le tien.,Lau14_segment_5.txt
LAU14,2: Difficultés et limites de ChatGPT,8: Limite de la personnalisation,Elle te sort des fautes d'orthographe et elle te sort des phrases parfois tournées comme moi je les aurais tournées.,Lau14_segment_5.txt
LAU14,2: Difficultés et limites de ChatGPT,9: Précision contextuelle,"Quand tu as fait cette input là, tu t'étais déjà rendu compte qu'il fallait vraiment la situer parfois pour avoir de meilleures réponses ?",Lau14_segment_5.txt
LAU14,2: Difficultés et limites de ChatGPT,10: Évolution de l'utilisation,Est-ce que c'est conscient le fait que tu la situes comme ça ou est-ce que tu le fais après t'as peut-être rendu compte qu'elle te donnait pas les réponses que tu voulais ?,Lau14_segment_5.txt
LAU14,3: Stratégies d'utilisation de ChatGPT,1: Itération et reformulation,"Tu essaies de reformuler ta question, de lui donner plus de contexte.",Lau14_segment_5.txt
LAU14,3: Stratégies d'utilisation de ChatGPT,2: Utilisation de l'IA pour améliorer le texte,"Rends ça humain, ou mets des fautes dedans.",Lau14_segment_5.txt
LAU14,3: Stratégies d'utilisation de ChatGPT,3: Personnalisation de l'output,"Tu dis, tu es un gamer, sors un texte de gamer.",Lau14_segment_5.txt
LAU14,3: Stratégies d'utilisation de ChatGPT,4: Contextualisation,"En donnant à l'IA son rôle et le tien, elle peut adapter son langage.",Lau14_segment_5.txt
LAU14,3: Stratégies d'utilisation de ChatGPT,5: Adaptation au niveau de l'utilisateur,Je suis un jeune étudiant en biologie.,Lau14_segment_5.txt
LAU14,3: Stratégies d'utilisation de ChatGPT,6: Utilisation pour résumer,Tu lui avais demandé de te résumer un texte.,Lau14_segment_5.txt
LAU14,3: Stratégies d'utilisation de ChatGPT,7: Évaluation de la réponse,"Est-ce que t'as l'impression que le fait de bosser avec ChatGPT, il y a des fois où l'IA n'a pas forcément répondu à tes questions ?",Lau14_segment_5.txt
LAU14,3: Stratégies d'utilisation de ChatGPT,8: Conscience de la limitation,Tu t'étais déjà rendu compte qu'il fallait vraiment la situer parfois pour avoir de meilleures réponses ?,Lau14_segment_5.txt
LAU14,3: Stratégies d'utilisation de ChatGPT,9: Stratégie de contournement,Tu fais à l'ancienne.,Lau14_segment_5.txt
LAU14,3: Stratégies d'utilisation de ChatGPT,10: Flexibilité dans l'approche,"Ça dépend... Et puis bah, tu y vas comme ça.",Lau14_segment_5.txt
LAU14,4: Perception et utilité de ChatGPT,1: Utilité générale,C'est un outil.,Lau14_segment_5.txt
LAU14,4: Perception et utilité de ChatGPT,4: Valeur de la technologie,"Nous, on utilise beaucoup des bases données style PubMed ou EnviroScience.",Lau14_segment_5.txt
LAU14,4: Perception et utilité de ChatGPT,5: Limitte de la technologie,"Si finalement ton outil, tu n'arrives pas à l'adapter à ton travail.",Lau14_segment_5.txt
LAU14,4: Perception et utilité de ChatGPT,6: Comparaison avec les méthodes traditionnelles,"C'est pas parce que la méthode des chercheurs avant nous, c'était Wikipédia, c'était leur bibliothèque, que cette méthode-là elle est obsolète.",Lau14_segment_5.txt
LAU14,4: Perception et utilité de ChatGPT,7: Gain de temps,J'ai pas de temps à perdre et je n'ai pas envie de perdre du temps à chercher dans une bibliothèque.,Lau14_segment_5.txt
LAU14,5: L'adaptabilité de ChatGPT,3: Personnalisation,"Tu lui dis tu es un gamer, sors un texte de gamer.",Lau14_segment_5.txt
LAU14,5: L'adaptabilité de ChatGPT,8: Adaptation à l'utilisateur,Elle te sort des phrases parfois tournées comme moi je les aurais tournées.,Lau14_segment_5.txt
LAU14,5: L'adaptabilité de ChatGPT,9: Utilisation spécifique,Pour un enfant.,Lau14_segment_5.txt
LAU14,5: L'adaptabilité de ChatGPT,10: Potentialité pour différents usages,"Tu dis, explique tel concept pour un enfant.",Lau14_segment_5.txt
LAU14,1 : Collaboration avec l'outil,1: Révision et correction,"Je fais de la relecture. Et quand le contenu de ce qui me sort ne me convient pas, je le dis de corriger, de retravailler ce point.",Lau14_segment_8.txt
LAU14,1 : Collaboration avec l'outil,2: Amélioration de la forme,"Il va te mettre des adjectifs, l'heure de son périple, il rencontrera la personne capable de l'aider, puis il te met en fait en situation, puis c'est ça que je voulais.",Lau14_segment_8.txt
LAU14,1 : Collaboration avec l'outil,3: Compréhension du fond,"Le fond de l'histoire, il l'a comprise.",Lau14_segment_8.txt
LAU14,1 : Collaboration avec l'outil,4: Utilisation pour les projets non académiques,"Pour un projet non académique, ça marche nickel.",Lau14_segment_8.txt
LAU14,1 : Collaboration avec l'outil,5: Flexibilité dans l'utilisation,"Je lui dis non, corrige. Ou alors, si c'est trois mots et demi...",Lau14_segment_8.txt
LAU14,2 : Limitations de l'outil,1: Inadapté pour les tâches pratiques,C'est pas pratique parce que tu peux pas être sur ton ordi et sur ton labo.,Lau14_segment_8.txt
LAU14,2 : Limitations de l'outil,2: Manque de précision,Il va pas te dire le câble rouge c'est la phase ou le neutre.,Lau14_segment_8.txt
LAU14,2 : Limitations de l'outil,3: Inutilité pour les tâches techniques,"Pour les travaux pratiques, que ce soit du bricolage ou des informations techniques, il va pas t'aider.",Lau14_segment_8.txt
LAU14,2 : Limitations de l'outil,4: Limites dans les astuces fournies,Ils donnent pas toujours des astuces qui sont hyper efficientes.,Lau14_segment_8.txt
LAU14,2 : Limitations de l'outil,5: Utilité limitée pour les non-académiciens,"Mario le plombier du coin, je pense pas qu'il l'utilise et je pense pas que ça lui changera sa vie.",Lau14_segment_8.txt
LAU14,3 : Interaction et ajustements,1: Nécessité de reformuler,Tu dois rediriger ou reposer la question d'une manière différente pour avoir une réponse.,Lau14_segment_8.txt
LAU14,3 : Interaction et ajustements,2: Réponse non attendue,"Parfois, ChatGPT te donne pas forcément les réponses que t'attends.",Lau14_segment_8.txt
LAU14,3 : Interaction et ajustements,3: Utilisation du refresh/reload/regénérer,"Tu peux simplement utiliser le refresh, le reload, le regenerate.",Lau14_segment_8.txt
LAU14,3 : Interaction et ajustements,4: Adaptation dans l'interaction,"Je lui dis non, corrige.",Lau14_segment_8.txt
LAU14,4 : Stimulation créative et perspective,1: Nouveau point de vue,"Ça t'a... Enfin, t'as pu, à partir de réponses qui généraient, en fait, penser un petit peu d'une manière différente.",Lau14_segment_8.txt
LAU14,4 : Stimulation créative et perspective,2: Adoption d'une autre perspective,"Penser à un truc plus critique, etc.",Lau14_segment_8.txt
LAU14,4 : Stimulation créative et perspective,3: Potentiel créatif,"Tout à fait, ça ne m'est déjà arrivé, je pense.",Lau14_segment_8.txt
LAU14,4 : Stimulation créative et perspective,4: Rappel de discussions passées,"Toi, tu as lu mes confs, donc tu devrais mieux savoir.",Lau14_segment_8.txt
LAU14,5 : Utilisation régulière et gain de temps,1: Utilisation fréquente,On peut dire que tu utilises de manière hyper régulière.,Lau14_segment_8.txt
LAU14,5 : Utilisation régulière et gain de temps,2: Gain de temps et d'efficience,"Gagner du temps, à gagner de l'efficience autant au niveau académique que non académique.",Lau14_segment_8.txt
LAU14,5 : Utilisation régulière et gain de temps,3: Utilisation sur ordinateur,"À partir du moment où je suis sur mon ordinateur et je dois générer du travail de la paperasse, oui.",Lau14_segment_8.txt
LAU14,5 : Utilisation régulière et gain de temps,4: Application dans différents contextes,J'ai pu générer un fichier Excel qui me fait des devis pour tester.,Lau14_segment_8.txt
LAU14,5 : Utilisation régulière et gain de temps,5: Nuance dans l'utilisation,Relativement régulière.,Lau14_segment_8.txt
LAU14,1: Interaction avec ChatGPT pour l'analyse et le codage,1: Demande d'analyse statistique,je lui demande d'analyse statistique et je lui dis comment je peux interpréter mon résultat.,Lau14_segment_9.txt
LAU14,1: Interaction avec ChatGPT pour l'analyse et le codage,2: Exploration de pistes,"À partir de ces trois options, je dis, OK, on va explorer la première.",Lau14_segment_9.txt
LAU14,1: Interaction avec ChatGPT pour l'analyse et le codage,3: Limite de la confiance,je n'ai pas non plus une confiance aveugle non plus.,Lau14_segment_9.txt
LAU14,1: Interaction avec ChatGPT pour l'analyse et le codage,4: Utilisation pour la reformulation de texte,quand je lui demande de reformuler un texte que je sais être juste.,Lau14_segment_9.txt
LAU14,1: Interaction avec ChatGPT pour l'analyse et le codage,5: Fiabilité pour le codage,"il peut lire toutes les données, les machins, en fait.",Lau14_segment_9.txt
LAU14,1: Interaction avec ChatGPT pour l'analyse et le codage,6: Adaptation du code,"j'ai pris son code, probablement j'ai dû mettre des choses à moi dedans",Lau14_segment_9.txt
LAU14,1: Interaction avec ChatGPT pour l'analyse et le codage,7: Communication avec l'IA,"je lui dis, j'ai pris 1, que j'ai fait l'opération Y et j'aimerais obtenir Z.",Lau14_segment_9.txt
LAU14,1: Interaction avec ChatGPT pour l'analyse et le codage,8: Limites de l'IA dans le codage,"l'IA, il a une façon qu'il va imaginer.",Lau14_segment_9.txt
LAU14,1: Interaction avec ChatGPT pour l'analyse et le codage,9: Nécessité de guider l'IA,il faut lui dire quel est le chemin et quel raisonnement de pensée t'as pris.,Lau14_segment_9.txt
LAU14,1: Interaction avec ChatGPT pour l'analyse et le codage,10: Collaboration dans le codage,"du coup, c'est des énormes pavés que tu lui envoies.",Lau14_segment_9.txt
LAU14,2: Confiance et limites de ChatGPT,2: Fiabilité pour la reformulation,"quand je lui demande de reformuler un texte que je sais être juste, là il est bon.",Lau14_segment_9.txt
LAU14,2: Confiance et limites de ChatGPT,3: Limites dans l'interprétation,"il me dit « bah de là, tu as trois options ».",Lau14_segment_9.txt
LAU14,2: Confiance et limites de ChatGPT,4: Nécessité de vérification,"il faut toujours avoir des articles à côté, des sources.",Lau14_segment_9.txt
LAU14,2: Confiance et limites de ChatGPT,5: Limite dans la compréhension du contexte,"lui, il peut lire ce code, même s'il n'est pas structuré, joli",Lau14_segment_9.txt
LAU14,2: Confiance et limites de ChatGPT,7: Correction par l'utilisateur,"tu l'as... tu l'as... tu l'as corrigée, la machine.",Lau14_segment_9.txt
LAU14,2: Confiance et limites de ChatGPT,8: Utilisation de sources externes,moi-même tu lui proposes en fait des sources pour qu'elle-même elle puisse se corriger.,Lau14_segment_9.txt
LAU14,2: Confiance et limites de ChatGPT,9: Apport de l'outil,"ça permet à la machine, elle, elle peut lire ce code",Lau14_segment_9.txt
LAU14,2: Confiance et limites de ChatGPT,10: Interaction pour l'amélioration,"Qu'est-ce que ça t'apporte, tu penses ? Enfin, c'était quoi la démarche derrière ?",Lau14_segment_9.txt
LAU14,3: Usage spécifique de ChatGPT pour le codage,1: Utilisation pour le codage,"surtout là, particulièrement sur ce sujet-là du codage.",Lau14_segment_9.txt
LAU14,3: Usage spécifique de ChatGPT pour le codage,8: Réutilisation du code de l'IA,je reprends le sien.,Lau14_segment_9.txt
LAU14,3: Usage spécifique de ChatGPT pour le codage,"9: Usage du ""nous"" pour la contextualisation","le fait d'avoir dit nous, c'était un test",Lau14_segment_9.txt
LAU14,3: Usage spécifique de ChatGPT pour le codage,10: Interaction pour la correction du code,il te propose une correction.,Lau14_segment_9.txt
LAU14,4: Utilisation de ChatGPT pour la recherche de références et vérification,1: Demande de références,"quand c'était sur la bio-indication là, où tu lui demandais pas mal de références.",Lau14_segment_9.txt
LAU14,4: Utilisation de ChatGPT pour la recherche de références et vérification,2: Correction par l'utilisateur,"tu l'as corrigée, la machine.",Lau14_segment_9.txt
LAU14,4: Utilisation de ChatGPT pour la recherche de références et vérification,4: Recherche historique,"c'était un sujet où les références qu'on cherche, c'était à historique.",Lau14_segment_9.txt
LAU14,4: Utilisation de ChatGPT pour la recherche de références et vérification,5: Exemple de recherche,1930.,Lau14_segment_9.txt
LAU14,4: Utilisation de ChatGPT pour la recherche de références et vérification,6: Utilisation pour vérifier les informations,il y a tout ce qui dit que c'est quand même assez générique.,Lau14_segment_9.txt
LAU14,4: Utilisation de ChatGPT pour la recherche de références et vérification,10: Valeur ajoutée de l'interaction,oui.,Lau14_segment_9.txt
LAU14,5: Réflexion sur l'interaction avec l'IA,1: Perception de l'interaction,je trouve ça hyper intéressant du coup.,Lau14_segment_9.txt
LAU14,5: Réflexion sur l'interaction avec l'IA,5: Réflexion sur la collaboration,"oui, mais parce que du coup, ça permet à la machine, elle, elle peut lire ce code",Lau14_segment_9.txt
LAU14,5: Réflexion sur l'interaction avec l'IA,7: Évaluation de l'utilité,"oui, il permet d'aller plus loin dans certaines réflexions.",Lau14_segment_9.txt
LAU14,5: Réflexion sur l'interaction avec l'IA,9: Contextualisation de l'usage,pour que lui comprenne le contexte dans lequel je suis,Lau14_segment_9.txt
LAU14,5: Réflexion sur l'interaction avec l'IA,10: Exploration des possibilités,on va explorer la première.,Lau14_segment_9.txt
